UF;Municipio;Combustivel Veiculo;Qtd. Veiculos
MATO GROSSO DO SUL;TERENOS;ALCOOL/GASOLINA;2715
MATO GROSSO DO SUL;TERENOS;DIESEL;1106
MATO GROSSO DO SUL;TERENOS;GASOLINA;3059
MATO GROSSO DO SUL;TERENOS;GASOLINA/ALCOOL/GAS NATURAL;7
MATO GROSSO DO SUL;TERENOS;GASOLINA/ELETRICO;1
MATO GROSSO DO SUL;TERENOS;GASOLINA/GAS NATURAL VEICULAR;18
MATO GROSSO DO SUL;TERENOS;Sem Informação;339
MATO GROSSO DO SUL;TRES LAGOAS;ALCOOL;2684
MATO GROSSO DO SUL;TRES LAGOAS;ALCOOL/GAS NATURAL COMBUSTIVEL;6
MATO GROSSO DO SUL;TRES LAGOAS;ALCOOL/GAS NATURAL VEICULAR;9
MATO GROSSO DO SUL;TRES LAGOAS;ALCOOL/GASOLINA;38363
MATO GROSSO DO SUL;TRES LAGOAS;DIESEL;8267
MATO GROSSO DO SUL;TRES LAGOAS;DIESEL/GAS NATURAL VEICULAR;2
MATO GROSSO DO SUL;TRES LAGOAS;ELETRICO/FONTE EXTERNA;1
MATO GROSSO DO SUL;TRES LAGOAS;ELETRICO/FONTE INTERNA;9
MATO GROSSO DO SUL;TRES LAGOAS;GASOL/GAS NATURAL COMBUSTIVEL;8
MATO GROSSO DO SUL;TRES LAGOAS;GASOLINA;38839
MATO GROSSO DO SUL;TRES LAGOAS;GASOLINA/ALCOOL/ELETRICO;34
MATO GROSSO DO SUL;TRES LAGOAS;GASOLINA/ALCOOL/GAS NATURAL;30
MATO GROSSO DO SUL;TRES LAGOAS;GASOLINA/ELETRICO;23
MATO GROSSO DO SUL;TRES LAGOAS;GASOLINA/GAS NATURAL VEICULAR;253
MATO GROSSO DO SUL;TRES LAGOAS;Sem Informação;5762
MATO GROSSO DO SUL;VICENTINA;ALCOOL;190
MATO GROSSO DO SUL;VICENTINA;ALCOOL/GASOLINA;1603
MATO GROSSO DO SUL;VICENTINA;DIESEL;588
MATO GROSSO DO SUL;VICENTINA;GASOLINA;1931
MATO GROSSO DO SUL;VICENTINA;GASOLINA/ELETRICO;1
MATO GROSSO DO SUL;VICENTINA;GASOLINA/GAS NATURAL VEICULAR;1
MATO GROSSO DO SUL;VICENTINA;Sem Informação;208
MINAS GERAIS;ABADIA DOS DOURADOS;ALCOOL;317
MINAS GERAIS;ABADIA DOS DOURADOS;ALCOOL/GAS NATURAL VEICULAR;1
MINAS GERAIS;ABADIA DOS DOURADOS;ALCOOL/GASOLINA;1281
MINAS GERAIS;ABADIA DOS DOURADOS;DIESEL;495
MINAS GERAIS;ABADIA DOS DOURADOS;GASOLINA;2371
MINAS GERAIS;ABADIA DOS DOURADOS;GASOLINA/GAS NATURAL VEICULAR;4
MINAS GERAIS;ABADIA DOS DOURADOS;Sem Informação;141
MINAS GERAIS;ABAETE;ALCOOL;961
MINAS GERAIS;ABAETE;ALCOOL/GASOLINA;4700
MINAS GERAIS;ABAETE;DIESEL;1217
MINAS GERAIS;ABAETE;GASOLINA;6488
MINAS GERAIS;ABAETE;GASOLINA/ALCOOL/ELETRICO;3
MINAS GERAIS;ABAETE;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;ABAETE;GASOLINA/GAS NATURAL VEICULAR;4
MINAS GERAIS;ABAETE;Sem Informação;518
MINAS GERAIS;ABRE CAMPO;ALCOOL;182
MINAS GERAIS;ABRE CAMPO;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;ABRE CAMPO;ALCOOL/GASOLINA;2694
MINAS GERAIS;ABRE CAMPO;DIESEL;639
MINAS GERAIS;ABRE CAMPO;GASOLINA;2958
MINAS GERAIS;ABRE CAMPO;GASOLINA/GAS NATURAL VEICULAR;4
MINAS GERAIS;ABRE CAMPO;Sem Informação;216
MINAS GERAIS;ACAIACA;ALCOOL;70
MINAS GERAIS;ACAIACA;ALCOOL/GAS NATURAL VEICULAR;1
MINAS GERAIS;ACAIACA;ALCOOL/GASOLINA;594
MINAS GERAIS;ACAIACA;DIESEL;99
MINAS GERAIS;ACAIACA;GASOLINA;1061
MINAS GERAIS;ACAIACA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ACAIACA;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;ACAIACA;Sem Informação;44
MINAS GERAIS;ACUCENA;ALCOOL;87
MINAS GERAIS;ACUCENA;ALCOOL/GASOLINA;1119
MINAS GERAIS;ACUCENA;DIESEL;196
MINAS GERAIS;ACUCENA;GASOLINA;2170
MINAS GERAIS;ACUCENA;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;ACUCENA;Sem Informação;33
MINAS GERAIS;AGUA BOA;ALCOOL;94
MINAS GERAIS;AGUA BOA;ALCOOL/GASOLINA;1361
MINAS GERAIS;AGUA BOA;DIESEL;306
MINAS GERAIS;AGUA BOA;GASOLINA;2552
MINAS GERAIS;AGUA BOA;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;AGUA BOA;Sem Informação;54
MINAS GERAIS;AGUA COMPRIDA;ALCOOL;59
MINAS GERAIS;AGUA COMPRIDA;ALCOOL/GASOLINA;342
MINAS GERAIS;AGUA COMPRIDA;DIESEL;132
MINAS GERAIS;AGUA COMPRIDA;GASOLINA;434
MINAS GERAIS;AGUA COMPRIDA;Sem Informação;64
MINAS GERAIS;AGUANIL;ALCOOL;112
MINAS GERAIS;AGUANIL;ALCOOL/GASOLINA;642
MINAS GERAIS;AGUANIL;DIESEL;141
MINAS GERAIS;AGUANIL;GASOLINA;887
MINAS GERAIS;AGUANIL;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;AGUANIL;Sem Informação;54
MINAS GERAIS;AGUAS FORMOSAS;ALCOOL;142
MINAS GERAIS;AGUAS FORMOSAS;ALCOOL/GASOLINA;2671
MINAS GERAIS;AGUAS FORMOSAS;DIESEL;422
MINAS GERAIS;AGUAS FORMOSAS;GASOLINA;2971
MINAS GERAIS;AGUAS FORMOSAS;GASOLINA/ALCOOL/ELETRICO;2
MINAS GERAIS;AGUAS FORMOSAS;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;AGUAS FORMOSAS;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;AGUAS FORMOSAS;Sem Informação;114
MINAS GERAIS;AGUAS VERMELHAS;ALCOOL;71
MINAS GERAIS;AGUAS VERMELHAS;ALCOOL/GASOLINA;840
MINAS GERAIS;AGUAS VERMELHAS;DIESEL;246
MINAS GERAIS;AGUAS VERMELHAS;GASOLINA;1434
MINAS GERAIS;AGUAS VERMELHAS;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;AGUAS VERMELHAS;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;AGUAS VERMELHAS;Sem Informação;51
MINAS GERAIS;AIMORES;ALCOOL;308
MINAS GERAIS;AIMORES;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;AIMORES;ALCOOL/GASOLINA;3629
MINAS GERAIS;AIMORES;DIESEL;497
MINAS GERAIS;AIMORES;GASOL/GAS NATURAL COMBUSTIVEL;3
MINAS GERAIS;AIMORES;GASOLINA;5616
MINAS GERAIS;AIMORES;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;AIMORES;GASOLINA/ELETRICO;1
MINAS GERAIS;AIMORES;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;AIMORES;Sem Informação;191
MINAS GERAIS;AIURUOCA;ALCOOL;114
MINAS GERAIS;AIURUOCA;ALCOOL/GASOLINA;1149
MINAS GERAIS;AIURUOCA;DIESEL;322
MINAS GERAIS;AIURUOCA;GASOLINA;1847
MINAS GERAIS;AIURUOCA;GASOLINA/ALCOOL/GAS NATURAL;12
MINAS GERAIS;AIURUOCA;GASOLINA/GAS NATURAL VEICULAR;5
MINAS GERAIS;AIURUOCA;Sem Informação;77
MINAS GERAIS;ALAGOA;ALCOOL;25
MINAS GERAIS;ALAGOA;ALCOOL/GASOLINA;498
MINAS GERAIS;ALAGOA;DIESEL;110
MINAS GERAIS;ALAGOA;GASOLINA;523
MINAS GERAIS;ALAGOA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ALAGOA;GASOLINA/GAS NATURAL VEICULAR;4
MINAS GERAIS;ALAGOA;Sem Informação;12
MINAS GERAIS;ALBERTINA;ALCOOL;120
MINAS GERAIS;ALBERTINA;ALCOOL/GASOLINA;579
MINAS GERAIS;ALBERTINA;DIESEL;183
MINAS GERAIS;ALBERTINA;GASOLINA;1057
MINAS GERAIS;ALBERTINA;GASOLINA/GAS NATURAL VEICULAR;4
MINAS GERAIS;ALBERTINA;Sem Informação;19
MINAS GERAIS;ALEM PARAIBA;ALCOOL;1261
MINAS GERAIS;ALEM PARAIBA;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;ALEM PARAIBA;ALCOOL/GAS NATURAL VEICULAR;22
MINAS GERAIS;ALEM PARAIBA;ALCOOL/GASOLINA;8741
MINAS GERAIS;ALEM PARAIBA;DIESEL;3340
MINAS GERAIS;ALEM PARAIBA;DIESEL/GAS NATURAL VEICULAR;1
MINAS GERAIS;ALEM PARAIBA;GASOLINA;12827
MINAS GERAIS;ALEM PARAIBA;GASOLINA/ALCOOL/ELETRICO;2
MINAS GERAIS;ALEM PARAIBA;GASOLINA/ALCOOL/GAS NATURAL;135
MINAS GERAIS;ALEM PARAIBA;GASOLINA/GAS NATURAL VEICULAR;222
MINAS GERAIS;ALEM PARAIBA;Sem Informação;1160
MINAS GERAIS;ALFENAS;ALCOOL;2425
MINAS GERAIS;ALFENAS;ALCOOL/GAS NATURAL COMBUSTIVEL;2
MINAS GERAIS;ALFENAS;ALCOOL/GASOLINA;20871
MINAS GERAIS;ALFENAS;DIESEL;3549
MINAS GERAIS;ALFENAS;ELETRICO/FONTE EXTERNA;4
MINAS GERAIS;ALFENAS;GASOLINA;22569
MINAS GERAIS;ALFENAS;GASOLINA/ALCOOL/ELETRICO;6
MINAS GERAIS;ALFENAS;GASOLINA/ALCOOL/GAS NATURAL;19
MINAS GERAIS;ALFENAS;GASOLINA/ELETRICO;9
MINAS GERAIS;ALFENAS;GASOLINA/GAS NATURAL VEICULAR;18
MINAS GERAIS;ALFENAS;Sem Informação;1236
MINAS GERAIS;ALFREDO VASCONCELOS;ALCOOL;83
MINAS GERAIS;ALFREDO VASCONCELOS;ALCOOL/GAS NATURAL VEICULAR;3
MINAS GERAIS;ALFREDO VASCONCELOS;ALCOOL/GASOLINA;1207
MINAS GERAIS;ALFREDO VASCONCELOS;DIESEL;405
MINAS GERAIS;ALFREDO VASCONCELOS;GASOLINA;1709
MINAS GERAIS;ALFREDO VASCONCELOS;GASOLINA/ALCOOL/GAS NATURAL;6
MINAS GERAIS;ALFREDO VASCONCELOS;GASOLINA/GAS NATURAL VEICULAR;26
MINAS GERAIS;ALFREDO VASCONCELOS;Sem Informação;174
MINAS GERAIS;ALMENARA;ALCOOL;275
MINAS GERAIS;ALMENARA;ALCOOL/GASOLINA;6940
MINAS GERAIS;ALMENARA;DIESEL;1061
MINAS GERAIS;ALMENARA;ELETRICO/FONTE EXTERNA;1
MINAS GERAIS;ALMENARA;GASOLINA;7348
MINAS GERAIS;ALMENARA;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;ALMENARA;GASOLINA/ALCOOL/GAS NATURAL;9
MINAS GERAIS;ALMENARA;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;ALMENARA;Sem Informação;242
MINAS GERAIS;ALPERCATA;ALCOOL;62
MINAS GERAIS;ALPERCATA;ALCOOL/GASOLINA;852
MINAS GERAIS;ALPERCATA;DIESEL;162
MINAS GERAIS;ALPERCATA;GASOLINA;962
MINAS GERAIS;ALPERCATA;GASOLINA/ALCOOL/GAS NATURAL;5
MINAS GERAIS;ALPERCATA;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;ALPERCATA;Sem Informação;65
MINAS GERAIS;ALPINOPOLIS;ALCOOL;1129
MINAS GERAIS;ALPINOPOLIS;ALCOOL/GASOLINA;4019
MINAS GERAIS;ALPINOPOLIS;DIESEL;1327
MINAS GERAIS;ALPINOPOLIS;GASOLINA;6494
MINAS GERAIS;ALPINOPOLIS;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;ALPINOPOLIS;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;ALPINOPOLIS;GASOLINA/ELETRICO;1
MINAS GERAIS;ALPINOPOLIS;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;ALPINOPOLIS;Sem Informação;243
MINAS GERAIS;ALTEROSA;ALCOOL;474
MINAS GERAIS;ALTEROSA;ALCOOL/GAS NATURAL VEICULAR;1
MINAS GERAIS;ALTEROSA;ALCOOL/GASOLINA;2795
MINAS GERAIS;ALTEROSA;DIESEL;697
MINAS GERAIS;ALTEROSA;GASOLINA;5064
MINAS GERAIS;ALTEROSA;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;ALTEROSA;GASOLINA/ELETRICO;1
MINAS GERAIS;ALTEROSA;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;ALTEROSA;Sem Informação;107
MINAS GERAIS;ALTO CAPARAO;ALCOOL;71
MINAS GERAIS;ALTO CAPARAO;ALCOOL/GASOLINA;1261
MINAS GERAIS;ALTO CAPARAO;DIESEL;261
MINAS GERAIS;ALTO CAPARAO;GASOLINA;1725
MINAS GERAIS;ALTO CAPARAO;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;ALTO CAPARAO;GASOLINA/ELETRICO;1
MINAS GERAIS;ALTO CAPARAO;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;ALTO CAPARAO;Sem Informação;51
MINAS GERAIS;ALTO JEQUITIBA;ALCOOL;144
MINAS GERAIS;ALTO JEQUITIBA;ALCOOL/GASOLINA;1916
MINAS GERAIS;ALTO JEQUITIBA;DIESEL;297
MINAS GERAIS;ALTO JEQUITIBA;GASOLINA;2854
MINAS GERAIS;ALTO JEQUITIBA;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;ALTO JEQUITIBA;GASOLINA/GAS NATURAL VEICULAR;6
MINAS GERAIS;ALTO JEQUITIBA;Sem Informação;82
MINAS GERAIS;ALTO RIO DOCE;ALCOOL;67
MINAS GERAIS;ALTO RIO DOCE;ALCOOL/GASOLINA;1815
MINAS GERAIS;ALTO RIO DOCE;DIESEL;355
MINAS GERAIS;ALTO RIO DOCE;GASOLINA;3053
MINAS GERAIS;ALTO RIO DOCE;GASOLINA/ALCOOL/GAS NATURAL;10
MINAS GERAIS;ALTO RIO DOCE;GASOLINA/GAS NATURAL VEICULAR;14
MINAS GERAIS;ALTO RIO DOCE;Sem Informação;65
MINAS GERAIS;ALVARENGA;ALCOOL;40
MINAS GERAIS;ALVARENGA;ALCOOL/GASOLINA;819
MINAS GERAIS;ALVARENGA;DIESEL;139
MINAS GERAIS;ALVARENGA;GASOLINA;1171
MINAS GERAIS;ALVARENGA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ALVARENGA;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;ALVARENGA;Sem Informação;14
MINAS GERAIS;ALVINOPOLIS;ALCOOL;177
MINAS GERAIS;ALVINOPOLIS;ALCOOL/GASOLINA;2477
MINAS GERAIS;ALVINOPOLIS;DIESEL;487
MINAS GERAIS;ALVINOPOLIS;GASOLINA;3448
MINAS GERAIS;ALVINOPOLIS;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;ALVINOPOLIS;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;ALVINOPOLIS;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;ALVINOPOLIS;Sem Informação;73
MINAS GERAIS;ALVORADA DE MINAS;ALCOOL;32
MINAS GERAIS;ALVORADA DE MINAS;ALCOOL/GASOLINA;546
MINAS GERAIS;ALVORADA DE MINAS;DIESEL;105
MINAS GERAIS;ALVORADA DE MINAS;GASOLINA;791
MINAS GERAIS;ALVORADA DE MINAS;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;ALVORADA DE MINAS;Sem Informação;15
MINAS GERAIS;AMPARO DA SERRA;ALCOOL;42
MINAS GERAIS;AMPARO DA SERRA;ALCOOL/GASOLINA;746
MINAS GERAIS;AMPARO DA SERRA;DIESEL;138
MINAS GERAIS;AMPARO DA SERRA;GASOLINA;1116
MINAS GERAIS;AMPARO DA SERRA;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;AMPARO DA SERRA;Sem Informação;34
MINAS GERAIS;ANDRADAS;ALCOOL;1563
MINAS GERAIS;ANDRADAS;ALCOOL/GAS NATURAL COMBUSTIVEL;2
MINAS GERAIS;ANDRADAS;ALCOOL/GAS NATURAL VEICULAR;5
MINAS GERAIS;ANDRADAS;ALCOOL/GASOLINA;9906
MINAS GERAIS;ANDRADAS;DIESEL;2493
MINAS GERAIS;ANDRADAS;GASOL/GAS NATURAL COMBUSTIVEL;2
MINAS GERAIS;ANDRADAS;GASOLINA;15044
MINAS GERAIS;ANDRADAS;GASOLINA/ALCOOL/GAS NATURAL;52
MINAS GERAIS;ANDRADAS;GASOLINA/ELETRICO;1
MINAS GERAIS;ANDRADAS;GASOLINA/GAS NATURAL VEICULAR;69
MINAS GERAIS;ANDRADAS;Sem Informação;378
MINAS GERAIS;ANDRELANDIA;ALCOOL;294
MINAS GERAIS;ANDRELANDIA;ALCOOL/GAS NATURAL VEICULAR;2
MINAS GERAIS;ANDRELANDIA;ALCOOL/GASOLINA;1753
MINAS GERAIS;ANDRELANDIA;DIESEL;362
MINAS GERAIS;ANDRELANDIA;GASOLINA;2929
MINAS GERAIS;ANDRELANDIA;GASOLINA/ALCOOL/GAS NATURAL;5
MINAS GERAIS;ANDRELANDIA;GASOLINA/GAS NATURAL VEICULAR;24
MINAS GERAIS;ANDRELANDIA;Sem Informação;113
MINAS GERAIS;ANGELANDIA;ALCOOL;97
MINAS GERAIS;ANGELANDIA;ALCOOL/GASOLINA;941
MINAS GERAIS;ANGELANDIA;DIESEL;231
MINAS GERAIS;ANGELANDIA;GASOLINA;1747
MINAS GERAIS;ANGELANDIA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ANGELANDIA;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;ANGELANDIA;Sem Informação;26
MINAS GERAIS;ANTONIO CARLOS;ALCOOL;204
MINAS GERAIS;ANTONIO CARLOS;ALCOOL/GAS NATURAL VEICULAR;6
MINAS GERAIS;ANTONIO CARLOS;ALCOOL/GASOLINA;1588
MINAS GERAIS;ANTONIO CARLOS;DIESEL;403
MINAS GERAIS;ANTONIO CARLOS;GASOLINA;2969
MINAS GERAIS;ANTONIO CARLOS;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;ANTONIO CARLOS;GASOLINA/ALCOOL/GAS NATURAL;10
MINAS GERAIS;ANTONIO CARLOS;GASOLINA/GAS NATURAL VEICULAR;42
MINAS GERAIS;ANTONIO CARLOS;Sem Informação;142
MINAS GERAIS;ANTONIO CARLOS;VIDE/CAMPO/OBSERVACAO;1
MINAS GERAIS;ANTONIO DIAS;ALCOOL;123
MINAS GERAIS;ANTONIO DIAS;ALCOOL/GASOLINA;949
MINAS GERAIS;ANTONIO DIAS;DIESEL;358
MINAS GERAIS;ANTONIO DIAS;GASOLINA;1893
MINAS GERAIS;ANTONIO DIAS;GASOLINA/ALCOOL/GAS NATURAL;8
MINAS GERAIS;ANTONIO DIAS;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;ANTONIO DIAS;Sem Informação;76
MINAS GERAIS;ANTONIO PRADO DE MINAS;ALCOOL;20
MINAS GERAIS;ANTONIO PRADO DE MINAS;ALCOOL/GASOLINA;341
MINAS GERAIS;ANTONIO PRADO DE MINAS;DIESEL;43
MINAS GERAIS;ANTONIO PRADO DE MINAS;GASOLINA;491
MINAS GERAIS;ANTONIO PRADO DE MINAS;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ANTONIO PRADO DE MINAS;Sem Informação;23
MINAS GERAIS;ARACAI;ALCOOL;42
MINAS GERAIS;ARACAI;ALCOOL/GASOLINA;244
MINAS GERAIS;ARACAI;DIESEL;57
MINAS GERAIS;ARACAI;GASOLINA;359
MINAS GERAIS;ARACAI;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;ARACAI;Sem Informação;15
MINAS GERAIS;ARACITABA;ALCOOL;13
MINAS GERAIS;ARACITABA;ALCOOL/GASOLINA;281
MINAS GERAIS;ARACITABA;DIESEL;49
MINAS GERAIS;ARACITABA;GASOLINA;374
MINAS GERAIS;ARACITABA;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;ARACITABA;Sem Informação;19
MINAS GERAIS;ARACUAI;ALCOOL;240
MINAS GERAIS;ARACUAI;ALCOOL/GASOLINA;5598
MINAS GERAIS;ARACUAI;DIESEL;932
MINAS GERAIS;ARACUAI;GASOLINA;7179
MINAS GERAIS;ARACUAI;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;ARACUAI;GASOLINA/ELETRICO;3
MINAS GERAIS;ARACUAI;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;ARACUAI;Sem Informação;251
MINAS GERAIS;ARAGUARI;ALCOOL;4213
MINAS GERAIS;ARAGUARI;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;ARAGUARI;ALCOOL/GASOLINA;29420
MINAS GERAIS;ARAGUARI;DIESEL;7808
MINAS GERAIS;ARAGUARI;ELETRICO/FONTE EXTERNA;1
MINAS GERAIS;ARAGUARI;ELETRICO/FONTE INTERNA;1
MINAS GERAIS;ARAGUARI;GASOLINA;43487
MINAS GERAIS;ARAGUARI;GASOLINA/ALCOOL/ELETRICO;12
MINAS GERAIS;ARAGUARI;GASOLINA/ALCOOL/GAS NATURAL;10
MINAS GERAIS;ARAGUARI;GASOLINA/ELETRICO;10
MINAS GERAIS;ARAGUARI;GASOLINA/GAS NATURAL VEICULAR;7
MINAS GERAIS;ARAGUARI;Sem Informação;5066
MINAS GERAIS;ARANTINA;ALCOOL;59
MINAS GERAIS;ARANTINA;ALCOOL/GAS NATURAL VEICULAR;2
MINAS GERAIS;ARANTINA;ALCOOL/GASOLINA;430
MINAS GERAIS;ARANTINA;DIESEL;95
MINAS GERAIS;ARANTINA;GASOLINA;734
MINAS GERAIS;ARANTINA;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;ARANTINA;GASOLINA/GAS NATURAL VEICULAR;10
MINAS GERAIS;ARANTINA;Sem Informação;29
MINAS GERAIS;ARAPONGA;ALCOOL;49
MINAS GERAIS;ARAPONGA;ALCOOL/GASOLINA;1202
MINAS GERAIS;ARAPONGA;DIESEL;171
MINAS GERAIS;ARAPONGA;GASOLINA;2370
MINAS GERAIS;ARAPONGA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ARAPONGA;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;ARAPONGA;Sem Informação;15
MINAS GERAIS;ARAPORA;ALCOOL;164
MINAS GERAIS;ARAPORA;ALCOOL/GASOLINA;991
MINAS GERAIS;ARAPORA;DIESEL;722
MINAS GERAIS;ARAPORA;GASOLINA;1442
MINAS GERAIS;ARAPORA;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;ARAPORA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ARAPORA;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;ARAPORA;Sem Informação;380
MINAS GERAIS;ARAPUA;ALCOOL;64
MINAS GERAIS;ARAPUA;ALCOOL/GASOLINA;687
MINAS GERAIS;ARAPUA;DIESEL;213
MINAS GERAIS;ARAPUA;GASOLINA;801
MINAS GERAIS;ARAPUA;Sem Informação;61
MINAS GERAIS;ARAUJOS;ALCOOL;217
MINAS GERAIS;ARAUJOS;ALCOOL/GASOLINA;2149
MINAS GERAIS;ARAUJOS;DIESEL;372
MINAS GERAIS;ARAUJOS;GASOLINA;1977
MINAS GERAIS;ARAUJOS;GASOLINA/ALCOOL/GAS NATURAL;6
MINAS GERAIS;ARAUJOS;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;ARAUJOS;Sem Informação;242
MINAS GERAIS;ARAXA;ALCOOL;3509
MINAS GERAIS;ARAXA;ALCOOL/GAS NATURAL COMBUSTIVEL;14
MINAS GERAIS;ARAXA;ALCOOL/GASOLINA;30506
MINAS GERAIS;ARAXA;DIESEL;6134
MINAS GERAIS;ARAXA;ELETRICO/FONTE EXTERNA;1
MINAS GERAIS;ARAXA;ELETRICO/FONTE INTERNA;1
MINAS GERAIS;ARAXA;GASOLINA;30743
MINAS GERAIS;ARAXA;GASOLINA/ALCOOL/ELETRICO;10
MINAS GERAIS;ARAXA;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;ARAXA;GASOLINA/ELETRICO;17
MINAS GERAIS;ARAXA;GASOLINA/GAS NATURAL VEICULAR;9
MINAS GERAIS;ARAXA;Sem Informação;2508
MINAS GERAIS;ARCEBURGO;ALCOOL;370
MINAS GERAIS;ARCEBURGO;ALCOOL/GASOLINA;2030
MINAS GERAIS;ARCEBURGO;DIESEL;413
MINAS GERAIS;ARCEBURGO;GASOLINA;2427
MINAS GERAIS;ARCEBURGO;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ARCEBURGO;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;ARCEBURGO;Sem Informação;125
MINAS GERAIS;ARCOS;ALCOOL;1212
MINAS GERAIS;ARCOS;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;ARCOS;ALCOOL/GASOLINA;10408
MINAS GERAIS;ARCOS;DIESEL;3561
MINAS GERAIS;ARCOS;ELETRICO/FONTE EXTERNA;2
MINAS GERAIS;ARCOS;GASOLINA;14013
MINAS GERAIS;ARCOS;GASOLINA/ALCOOL/ELETRICO;6
MINAS GERAIS;ARCOS;GASOLINA/ALCOOL/GAS NATURAL;11
MINAS GERAIS;ARCOS;GASOLINA/ELETRICO;2
MINAS GERAIS;ARCOS;GASOLINA/GAS NATURAL VEICULAR;10
MINAS GERAIS;ARCOS;Sem Informação;2019
MINAS GERAIS;AREADO;ALCOOL;565
MINAS GERAIS;AREADO;ALCOOL/GASOLINA;3006
MINAS GERAIS;AREADO;DIESEL;618
MINAS GERAIS;AREADO;GASOLINA;3896
MINAS GERAIS;AREADO;GASOLINA/ALCOOL/ELETRICO;1
MINAS GERAIS;AREADO;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;AREADO;GASOLINA/ELETRICO;2
MINAS GERAIS;AREADO;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;AREADO;Sem Informação;202
MINAS GERAIS;ARGIRITA;ALCOOL;32
MINAS GERAIS;ARGIRITA;ALCOOL/GASOLINA;354
MINAS GERAIS;ARGIRITA;DIESEL;84
MINAS GERAIS;ARGIRITA;GASOLINA;444
MINAS GERAIS;ARGIRITA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ARGIRITA;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;ARGIRITA;Sem Informação;29
MINAS GERAIS;ARICANDUVA;ALCOOL;22
MINAS GERAIS;ARICANDUVA;ALCOOL/GASOLINA;516
