UF;Municipio;Combustivel Veiculo;Qtd. Veiculos
MINAS GERAIS;INIMUTABA;ALCOOL/GASOLINA;636
MINAS GERAIS;INIMUTABA;DIESEL;110
MINAS GERAIS;INIMUTABA;GASOLINA;1363
MINAS GERAIS;INIMUTABA;GASOLINA/GAS NATURAL VEICULAR;4
MINAS GERAIS;INIMUTABA;Sem Informa̤̣o;33
MINAS GERAIS;IPABA;ALCOOL;240
MINAS GERAIS;IPABA;ALCOOL/GAS NATURAL VEICULAR;2
MINAS GERAIS;IPABA;ALCOOL/GASOLINA;1133
MINAS GERAIS;IPABA;DIESEL;194
MINAS GERAIS;IPABA;GASOLINA;2132
MINAS GERAIS;IPABA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;IPABA;GASOLINA/GAS NATURAL VEICULAR;5
MINAS GERAIS;IPABA;Sem Informa̤̣o;80
MINAS GERAIS;IPANEMA;ALCOOL;291
MINAS GERAIS;IPANEMA;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;IPANEMA;ALCOOL/GASOLINA;3480
MINAS GERAIS;IPANEMA;DIESEL;603
MINAS GERAIS;IPANEMA;GASOGENIO;1
MINAS GERAIS;IPANEMA;GASOLINA;5581
MINAS GERAIS;IPANEMA;GASOLINA/GAS NATURAL VEICULAR;6
MINAS GERAIS;IPANEMA;Sem Informa̤̣o;206
MINAS GERAIS;IPATINGA;ALCOOL;6658
MINAS GERAIS;IPATINGA;ALCOOL/GAS NATURAL COMBUSTIVEL;3
MINAS GERAIS;IPATINGA;ALCOOL/GAS NATURAL VEICULAR;10
MINAS GERAIS;IPATINGA;ALCOOL/GASOLINA;54247
MINAS GERAIS;IPATINGA;DIESEL;9055
MINAS GERAIS;IPATINGA;ELETRICO/FONTE INTERNA;1
MINAS GERAIS;IPATINGA;GASOGENIO;1
MINAS GERAIS;IPATINGA;GASOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;IPATINGA;GASOLINA;75709
MINAS GERAIS;IPATINGA;GASOLINA/ALCOOL/GAS NATURAL;251
MINAS GERAIS;IPATINGA;GASOLINA/ELETRICO;11
MINAS GERAIS;IPATINGA;GASOLINA/GAS NATURAL VEICULAR;158
MINAS GERAIS;IPATINGA;Sem Informa̤̣o;4163
MINAS GERAIS;IPIACU;ALCOOL;63
MINAS GERAIS;IPIACU;ALCOOL/GASOLINA;631
MINAS GERAIS;IPIACU;DIESEL;149
MINAS GERAIS;IPIACU;GASOLINA;927
MINAS GERAIS;IPIACU;Sem Informa̤̣o;97
MINAS GERAIS;IPUIUNA;ALCOOL;351
MINAS GERAIS;IPUIUNA;ALCOOL/GASOLINA;1627
MINAS GERAIS;IPUIUNA;DIESEL;841
MINAS GERAIS;IPUIUNA;GAS METANO;1
MINAS GERAIS;IPUIUNA;GASOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;IPUIUNA;GASOLINA;3160
MINAS GERAIS;IPUIUNA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;IPUIUNA;GASOLINA/GAS NATURAL VEICULAR;6
MINAS GERAIS;IPUIUNA;Sem Informa̤̣o;117
MINAS GERAIS;IRAI DE MINAS;ALCOOL;198
MINAS GERAIS;IRAI DE MINAS;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;IRAI DE MINAS;ALCOOL/GASOLINA;1217
MINAS GERAIS;IRAI DE MINAS;DIESEL;581
MINAS GERAIS;IRAI DE MINAS;GASOLINA;1820
MINAS GERAIS;IRAI DE MINAS;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;IRAI DE MINAS;Sem Informa̤̣o;183
MINAS GERAIS;ITABIRA;ALCOOL;2023
MINAS GERAIS;ITABIRA;ALCOOL/GASOLINA;21896
MINAS GERAIS;ITABIRA;DIESEL;4564
MINAS GERAIS;ITABIRA;ELETRICO/FONTE INTERNA;1
MINAS GERAIS;ITABIRA;GASOLINA;30457
MINAS GERAIS;ITABIRA;GASOLINA/ALCOOL/GAS NATURAL;4
MINAS GERAIS;ITABIRA;GASOLINA/GAS NATURAL VEICULAR;15
MINAS GERAIS;ITABIRA;Sem Informa̤̣o;862
MINAS GERAIS;ITABIRINHA;ALCOOL;118
MINAS GERAIS;ITABIRINHA;ALCOOL/GASOLINA;1718
MINAS GERAIS;ITABIRINHA;DIESEL;327
MINAS GERAIS;ITABIRINHA;GASOLINA;2834
MINAS GERAIS;ITABIRINHA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ITABIRINHA;Sem Informa̤̣o;87
MINAS GERAIS;ITABIRITO;ALCOOL;1332
MINAS GERAIS;ITABIRITO;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;ITABIRITO;ALCOOL/GAS NATURAL VEICULAR;2
MINAS GERAIS;ITABIRITO;ALCOOL/GASOLINA;9953
MINAS GERAIS;ITABIRITO;DIESEL;2667
MINAS GERAIS;ITABIRITO;GAS NATURAL VEICULAR;1
MINAS GERAIS;ITABIRITO;GASOLINA;15707
MINAS GERAIS;ITABIRITO;GASOLINA/ALCOOL/GAS NATURAL;8
MINAS GERAIS;ITABIRITO;GASOLINA/GAS NATURAL VEICULAR;18
MINAS GERAIS;ITABIRITO;Sem Informa̤̣o;896
MINAS GERAIS;ITACAMBIRA;ALCOOL/GASOLINA;134
MINAS GERAIS;ITACAMBIRA;DIESEL;47
MINAS GERAIS;ITACAMBIRA;GASOLINA;148
MINAS GERAIS;ITACAMBIRA;Sem Informa̤̣o;3
MINAS GERAIS;ITACARAMBI;ALCOOL;120
MINAS GERAIS;ITACARAMBI;ALCOOL/GASOLINA;1328
MINAS GERAIS;ITACARAMBI;DIESEL;408
MINAS GERAIS;ITACARAMBI;GASOLINA;3291
MINAS GERAIS;ITACARAMBI;Sem Informa̤̣o;85
MINAS GERAIS;ITAGUARA;ALCOOL;277
MINAS GERAIS;ITAGUARA;ALCOOL/GAS NATURAL VEICULAR;2
MINAS GERAIS;ITAGUARA;ALCOOL/GASOLINA;2560
MINAS GERAIS;ITAGUARA;DIESEL;1176
MINAS GERAIS;ITAGUARA;GASOLINA;4819
MINAS GERAIS;ITAGUARA;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;ITAGUARA;GASOLINA/GAS NATURAL VEICULAR;12
MINAS GERAIS;ITAGUARA;Sem Informa̤̣o;499
MINAS GERAIS;ITAIPE;ALCOOL;106
MINAS GERAIS;ITAIPE;ALCOOL/GASOLINA;755
MINAS GERAIS;ITAIPE;DIESEL;195
MINAS GERAIS;ITAIPE;GASOLINA;1956
MINAS GERAIS;ITAIPE;Sem Informa̤̣o;30
MINAS GERAIS;ITAJUBA;ALCOOL;1824
MINAS GERAIS;ITAJUBA;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;ITAJUBA;ALCOOL/GAS NATURAL VEICULAR;5
MINAS GERAIS;ITAJUBA;ALCOOL/GASOLINA;18789
MINAS GERAIS;ITAJUBA;DIESEL;2294
MINAS GERAIS;ITAJUBA;ELETRICO/FONTE INTERNA;12
MINAS GERAIS;ITAJUBA;GASOLINA;23810
MINAS GERAIS;ITAJUBA;GASOLINA/ALCOOL/GAS NATURAL;14
MINAS GERAIS;ITAJUBA;GASOLINA/ELETRICO;1
MINAS GERAIS;ITAJUBA;GASOLINA/GAS NATURAL VEICULAR;36
MINAS GERAIS;ITAJUBA;Sem Informa̤̣o;842
MINAS GERAIS;ITAMARANDIBA;ALCOOL;709
MINAS GERAIS;ITAMARANDIBA;ALCOOL/GASOLINA;4296
MINAS GERAIS;ITAMARANDIBA;DIESEL;1601
MINAS GERAIS;ITAMARANDIBA;GASOLINA;9121
MINAS GERAIS;ITAMARANDIBA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ITAMARANDIBA;GASOLINA/GAS NATURAL VEICULAR;6
MINAS GERAIS;ITAMARANDIBA;Sem Informa̤̣o;392
MINAS GERAIS;ITAMARATI DE MINAS;ALCOOL;35
MINAS GERAIS;ITAMARATI DE MINAS;ALCOOL/GAS NATURAL VEICULAR;1
MINAS GERAIS;ITAMARATI DE MINAS;ALCOOL/GASOLINA;496
MINAS GERAIS;ITAMARATI DE MINAS;DIESEL;169
MINAS GERAIS;ITAMARATI DE MINAS;GASOLINA;843
MINAS GERAIS;ITAMARATI DE MINAS;GASOLINA/ALCOOL/GAS NATURAL;3
MINAS GERAIS;ITAMARATI DE MINAS;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;ITAMARATI DE MINAS;Sem Informa̤̣o;43
MINAS GERAIS;ITAMBACURI;ALCOOL;225
MINAS GERAIS;ITAMBACURI;ALCOOL/GASOLINA;2088
MINAS GERAIS;ITAMBACURI;DIESEL;544
MINAS GERAIS;ITAMBACURI;GASOLINA;3563
MINAS GERAIS;ITAMBACURI;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;ITAMBACURI;Sem Informa̤̣o;143
MINAS GERAIS;ITAMBE DO MATO DENTRO;ALCOOL;13
MINAS GERAIS;ITAMBE DO MATO DENTRO;ALCOOL/GASOLINA;204
MINAS GERAIS;ITAMBE DO MATO DENTRO;DIESEL;48
MINAS GERAIS;ITAMBE DO MATO DENTRO;GASOLINA;398
MINAS GERAIS;ITAMBE DO MATO DENTRO;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ITAMBE DO MATO DENTRO;Sem Informa̤̣o;2
MINAS GERAIS;ITAMOGI;ALCOOL;602
MINAS GERAIS;ITAMOGI;ALCOOL/GASOLINA;1648
MINAS GERAIS;ITAMOGI;DIESEL;656
MINAS GERAIS;ITAMOGI;GASOLINA;3205
MINAS GERAIS;ITAMOGI;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;ITAMOGI;Sem Informa̤̣o;137
MINAS GERAIS;ITAMONTE;ALCOOL;273
MINAS GERAIS;ITAMONTE;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;ITAMONTE;ALCOOL/GAS NATURAL VEICULAR;4
MINAS GERAIS;ITAMONTE;ALCOOL/GASOLINA;2572
MINAS GERAIS;ITAMONTE;DIESEL;714
MINAS GERAIS;ITAMONTE;GASOLINA;4350
MINAS GERAIS;ITAMONTE;GASOLINA/ALCOOL/GAS NATURAL;7
MINAS GERAIS;ITAMONTE;GASOLINA/GAS NATURAL VEICULAR;34
MINAS GERAIS;ITAMONTE;Sem Informa̤̣o;214
MINAS GERAIS;ITANHANDU;ALCOOL;407
MINAS GERAIS;ITANHANDU;ALCOOL/GAS NATURAL VEICULAR;7
MINAS GERAIS;ITANHANDU;ALCOOL/GASOLINA;2617
MINAS GERAIS;ITANHANDU;DIESEL;942
MINAS GERAIS;ITANHANDU;GASOLINA;4155
MINAS GERAIS;ITANHANDU;GASOLINA/ALCOOL/GAS NATURAL;10
MINAS GERAIS;ITANHANDU;GASOLINA/GAS NATURAL VEICULAR;36
MINAS GERAIS;ITANHANDU;Sem Informa̤̣o;531
MINAS GERAIS;ITANHOMI;ALCOOL;64
MINAS GERAIS;ITANHOMI;ALCOOL/GASOLINA;1585
MINAS GERAIS;ITANHOMI;DIESEL;359
MINAS GERAIS;ITANHOMI;GASOLINA;3096
MINAS GERAIS;ITANHOMI;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;ITANHOMI;Sem Informa̤̣o;85
MINAS GERAIS;ITAOBIM;ALCOOL;243
MINAS GERAIS;ITAOBIM;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;ITAOBIM;ALCOOL/GAS NATURAL VEICULAR;1
MINAS GERAIS;ITAOBIM;ALCOOL/GASOLINA;2201
MINAS GERAIS;ITAOBIM;DIESEL;532
MINAS GERAIS;ITAOBIM;GASOLINA;2987
MINAS GERAIS;ITAOBIM;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ITAOBIM;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;ITAOBIM;Sem Informa̤̣o;179
MINAS GERAIS;ITAPAGIPE;ALCOOL;479
MINAS GERAIS;ITAPAGIPE;ALCOOL/GASOLINA;2527
MINAS GERAIS;ITAPAGIPE;DIESEL;780
MINAS GERAIS;ITAPAGIPE;GASOLINA;3274
MINAS GERAIS;ITAPAGIPE;GASOLINA/ELETRICO;1
MINAS GERAIS;ITAPAGIPE;Sem Informa̤̣o;511
MINAS GERAIS;ITAPECERICA;ALCOOL;458
MINAS GERAIS;ITAPECERICA;ALCOOL/GASOLINA;2745
MINAS GERAIS;ITAPECERICA;DIESEL;787
MINAS GERAIS;ITAPECERICA;GASOLINA;5466
MINAS GERAIS;ITAPECERICA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ITAPECERICA;Sem Informa̤̣o;220
MINAS GERAIS;ITAPEVA;ALCOOL;228
MINAS GERAIS;ITAPEVA;ALCOOL/GASOLINA;1820
MINAS GERAIS;ITAPEVA;DIESEL;696
MINAS GERAIS;ITAPEVA;GASOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;ITAPEVA;GASOLINA;2885
MINAS GERAIS;ITAPEVA;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;ITAPEVA;GASOLINA/GAS NATURAL VEICULAR;17
MINAS GERAIS;ITAPEVA;Sem Informa̤̣o;184
MINAS GERAIS;ITATIAIUCU;ALCOOL;261
MINAS GERAIS;ITATIAIUCU;ALCOOL/GASOLINA;1610
MINAS GERAIS;ITATIAIUCU;DIESEL;776
MINAS GERAIS;ITATIAIUCU;GASOLINA;2855
MINAS GERAIS;ITATIAIUCU;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ITATIAIUCU;GASOLINA/GAS NATURAL VEICULAR;6
MINAS GERAIS;ITATIAIUCU;Sem Informa̤̣o;333
MINAS GERAIS;ITAU DE MINAS;ALCOOL;742
MINAS GERAIS;ITAU DE MINAS;ALCOOL/GASOLINA;2429
MINAS GERAIS;ITAU DE MINAS;DIESEL;1253
MINAS GERAIS;ITAU DE MINAS;GASOLINA;4445
MINAS GERAIS;ITAU DE MINAS;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;ITAU DE MINAS;GASOLINA/ELETRICO;1
MINAS GERAIS;ITAU DE MINAS;GASOLINA/GAS NATURAL VEICULAR;5
MINAS GERAIS;ITAU DE MINAS;Sem Informa̤̣o;555
MINAS GERAIS;ITAUNA;ALCOOL;1983
MINAS GERAIS;ITAUNA;ALCOOL/GAS NATURAL VEICULAR;1
MINAS GERAIS;ITAUNA;ALCOOL/GASOLINA;21004
MINAS GERAIS;ITAUNA;DIESEL;4454
MINAS GERAIS;ITAUNA;GASOLINA;27210
MINAS GERAIS;ITAUNA;GASOLINA/ALCOOL/GAS NATURAL;11
MINAS GERAIS;ITAUNA;GASOLINA/GAS NATURAL VEICULAR;19
MINAS GERAIS;ITAUNA;Sem Informa̤̣o;2145
MINAS GERAIS;ITAVERAVA;ALCOOL;35
MINAS GERAIS;ITAVERAVA;ALCOOL/GASOLINA;517
MINAS GERAIS;ITAVERAVA;DIESEL;152
MINAS GERAIS;ITAVERAVA;GASOLINA;1170
MINAS GERAIS;ITAVERAVA;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;ITAVERAVA;Sem Informa̤̣o;29
MINAS GERAIS;ITINGA;ALCOOL;64
MINAS GERAIS;ITINGA;ALCOOL/GASOLINA;833
MINAS GERAIS;ITINGA;DIESEL;249
MINAS GERAIS;ITINGA;GASOLINA;1468
MINAS GERAIS;ITINGA;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;ITINGA;Sem Informa̤̣o;24
MINAS GERAIS;ITUETA;ALCOOL;47
MINAS GERAIS;ITUETA;ALCOOL/GASOLINA;734
MINAS GERAIS;ITUETA;DIESEL;207
MINAS GERAIS;ITUETA;GASOLINA;1176
MINAS GERAIS;ITUETA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ITUETA;Sem Informa̤̣o;34
MINAS GERAIS;ITUIUTABA;ALCOOL;2154
MINAS GERAIS;ITUIUTABA;ALCOOL/GASOLINA;24300
MINAS GERAIS;ITUIUTABA;DIESEL;4763
MINAS GERAIS;ITUIUTABA;GASOLINA;32764
MINAS GERAIS;ITUIUTABA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;ITUIUTABA;GASOLINA/ELETRICO;2
MINAS GERAIS;ITUIUTABA;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;ITUIUTABA;Sem Informa̤̣o;2638
MINAS GERAIS;ITUMIRIM;ALCOOL;112
MINAS GERAIS;ITUMIRIM;ALCOOL/GASOLINA;668
MINAS GERAIS;ITUMIRIM;DIESEL;155
MINAS GERAIS;ITUMIRIM;GASOLINA;1397
MINAS GERAIS;ITUMIRIM;Sem Informa̤̣o;43
MINAS GERAIS;ITURAMA;ALCOOL;1614
MINAS GERAIS;ITURAMA;ALCOOL/GASOLINA;9152
MINAS GERAIS;ITURAMA;DIESEL;2867
MINAS GERAIS;ITURAMA;GASOLINA;10366
MINAS GERAIS;ITURAMA;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;ITURAMA;Sem Informa̤̣o;2503
MINAS GERAIS;ITUTINGA;ALCOOL;69
MINAS GERAIS;ITUTINGA;ALCOOL/GASOLINA;489
MINAS GERAIS;ITUTINGA;DIESEL;127
MINAS GERAIS;ITUTINGA;GASOGENIO;1
MINAS GERAIS;ITUTINGA;GASOLINA;892
MINAS GERAIS;ITUTINGA;Sem Informa̤̣o;72
MINAS GERAIS;JABOTICATUBAS;ALCOOL;397
MINAS GERAIS;JABOTICATUBAS;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;JABOTICATUBAS;ALCOOL/GAS NATURAL VEICULAR;2
MINAS GERAIS;JABOTICATUBAS;ALCOOL/GASOLINA;1907
MINAS GERAIS;JABOTICATUBAS;DIESEL;703
MINAS GERAIS;JABOTICATUBAS;GASOLINA;4802
MINAS GERAIS;JABOTICATUBAS;GASOLINA/ALCOOL/GAS NATURAL;10
MINAS GERAIS;JABOTICATUBAS;GASOLINA/GAS NATURAL VEICULAR;20
MINAS GERAIS;JABOTICATUBAS;Sem Informa̤̣o;83
MINAS GERAIS;JACINTO;ALCOOL;49
MINAS GERAIS;JACINTO;ALCOOL/GASOLINA;913
MINAS GERAIS;JACINTO;DIESEL;151
MINAS GERAIS;JACINTO;GASOLINA;1129
MINAS GERAIS;JACINTO;Sem Informa̤̣o;39
MINAS GERAIS;JACUI;ALCOOL;259
MINAS GERAIS;JACUI;ALCOOL/GASOLINA;1433
MINAS GERAIS;JACUI;DIESEL;401
MINAS GERAIS;JACUI;GASOLINA;3154
MINAS GERAIS;JACUI;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;JACUI;Sem Informa̤̣o;48
MINAS GERAIS;JACUTINGA;ALCOOL;787
MINAS GERAIS;JACUTINGA;ALCOOL/GASOLINA;4682
MINAS GERAIS;JACUTINGA;DIESEL;1060
MINAS GERAIS;JACUTINGA;GASOLINA;7673
MINAS GERAIS;JACUTINGA;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;JACUTINGA;GASOLINA/GAS NATURAL VEICULAR;10
MINAS GERAIS;JACUTINGA;Sem Informa̤̣o;223
MINAS GERAIS;JAGUARACU;ALCOOL;49
MINAS GERAIS;JAGUARACU;ALCOOL/GASOLINA;300
MINAS GERAIS;JAGUARACU;DIESEL;96
MINAS GERAIS;JAGUARACU;GASOLINA;601
MINAS GERAIS;JAGUARACU;Sem Informa̤̣o;21
MINAS GERAIS;JAIBA;ALCOOL;398
MINAS GERAIS;JAIBA;ALCOOL/GASOLINA;3897
MINAS GERAIS;JAIBA;DIESEL;1139
MINAS GERAIS;JAIBA;GASOLINA;8700
MINAS GERAIS;JAIBA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;JAIBA;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;JAIBA;Sem Informa̤̣o;359
MINAS GERAIS;JAMPRUCA;ALCOOL;18
MINAS GERAIS;JAMPRUCA;ALCOOL/GASOLINA;336
MINAS GERAIS;JAMPRUCA;DIESEL;72
MINAS GERAIS;JAMPRUCA;GASOLINA;520
MINAS GERAIS;JAMPRUCA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;JAMPRUCA;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;JAMPRUCA;Sem Informa̤̣o;14
MINAS GERAIS;JANAUBA;ALCOOL;837
MINAS GERAIS;JANAUBA;ALCOOL/GAS NATURAL VEICULAR;2
MINAS GERAIS;JANAUBA;ALCOOL/GASOLINA;11353
MINAS GERAIS;JANAUBA;DIESEL;2056
MINAS GERAIS;JANAUBA;GASOLINA;19221
MINAS GERAIS;JANAUBA;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;JANAUBA;GASOLINA/GAS NATURAL VEICULAR;2
MINAS GERAIS;JANAUBA;Sem Informa̤̣o;1003
MINAS GERAIS;JANUARIA;ALCOOL;528
MINAS GERAIS;JANUARIA;ALCOOL/GASOLINA;7628
MINAS GERAIS;JANUARIA;DIESEL;1610
MINAS GERAIS;JANUARIA;GASOLINA;14813
MINAS GERAIS;JANUARIA;GASOLINA/GAS NATURAL VEICULAR;3
MINAS GERAIS;JANUARIA;Sem Informa̤̣o;542
MINAS GERAIS;JANUARIA;VIDE/CAMPO/OBSERVACAO;1
MINAS GERAIS;JAPARAIBA;ALCOOL;90
MINAS GERAIS;JAPARAIBA;ALCOOL/GASOLINA;724
MINAS GERAIS;JAPARAIBA;DIESEL;200
MINAS GERAIS;JAPARAIBA;GASOLINA;1149
MINAS GERAIS;JAPARAIBA;Sem Informa̤̣o;61
MINAS GERAIS;JAPONVAR;ALCOOL;69
MINAS GERAIS;JAPONVAR;ALCOOL/GASOLINA;625
MINAS GERAIS;JAPONVAR;DIESEL;151
MINAS GERAIS;JAPONVAR;GASOLINA;1148
MINAS GERAIS;JAPONVAR;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;JAPONVAR;Sem Informa̤̣o;30
MINAS GERAIS;JECEABA;ALCOOL;79
MINAS GERAIS;JECEABA;ALCOOL/GAS NATURAL VEICULAR;1
MINAS GERAIS;JECEABA;ALCOOL/GASOLINA;860
MINAS GERAIS;JECEABA;DIESEL;217
MINAS GERAIS;JECEABA;GASOLINA;1411
MINAS GERAIS;JECEABA;GASOLINA/GAS NATURAL VEICULAR;7
MINAS GERAIS;JECEABA;Sem Informa̤̣o;38
MINAS GERAIS;JENIPAPO DE MINAS;ALCOOL;13
MINAS GERAIS;JENIPAPO DE MINAS;ALCOOL/GASOLINA;651
MINAS GERAIS;JENIPAPO DE MINAS;DIESEL;148
MINAS GERAIS;JENIPAPO DE MINAS;GASOLINA;1266
MINAS GERAIS;JENIPAPO DE MINAS;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;JENIPAPO DE MINAS;Sem Informa̤̣o;26
MINAS GERAIS;JEQUERI;ALCOOL;109
MINAS GERAIS;JEQUERI;ALCOOL/GASOLINA;1555
MINAS GERAIS;JEQUERI;DIESEL;356
MINAS GERAIS;JEQUERI;GASOLINA;2880
MINAS GERAIS;JEQUERI;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;JEQUERI;Sem Informa̤̣o;51
MINAS GERAIS;JEQUITAI;ALCOOL;81
MINAS GERAIS;JEQUITAI;ALCOOL/GASOLINA;560
MINAS GERAIS;JEQUITAI;DIESEL;182
MINAS GERAIS;JEQUITAI;GASOLINA;1430
MINAS GERAIS;JEQUITAI;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;JEQUITAI;Sem Informa̤̣o;55
MINAS GERAIS;JEQUITIBA;ALCOOL;78
MINAS GERAIS;JEQUITIBA;ALCOOL/GAS NATURAL VEICULAR;6
MINAS GERAIS;JEQUITIBA;ALCOOL/GASOLINA;545
MINAS GERAIS;JEQUITIBA;DIESEL;223
MINAS GERAIS;JEQUITIBA;GASOLINA;1023
MINAS GERAIS;JEQUITIBA;GASOLINA/ALCOOL/GAS NATURAL;5
MINAS GERAIS;JEQUITIBA;GASOLINA/GAS NATURAL VEICULAR;16
MINAS GERAIS;JEQUITIBA;Sem Informa̤̣o;38
MINAS GERAIS;JEQUITINHONHA;ALCOOL;143
MINAS GERAIS;JEQUITINHONHA;ALCOOL/GASOLINA;1934
MINAS GERAIS;JEQUITINHONHA;DIESEL;331
MINAS GERAIS;JEQUITINHONHA;GASOLINA;3109
MINAS GERAIS;JEQUITINHONHA;Sem Informa̤̣o;59
MINAS GERAIS;JESUANIA;ALCOOL;69
MINAS GERAIS;JESUANIA;ALCOOL/GASOLINA;633
MINAS GERAIS;JESUANIA;DIESEL;173
MINAS GERAIS;JESUANIA;GASOLINA;1096
MINAS GERAIS;JESUANIA;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;JESUANIA;Sem Informa̤̣o;40
MINAS GERAIS;JOAIMA;ALCOOL;105
MINAS GERAIS;JOAIMA;ALCOOL/GASOLINA;1083
MINAS GERAIS;JOAIMA;DIESEL;222
MINAS GERAIS;JOAIMA;GASOLINA;1871
MINAS GERAIS;JOAIMA;Sem Informa̤̣o;28
MINAS GERAIS;JOANESIA;ALCOOL;43
MINAS GERAIS;JOANESIA;ALCOOL/GASOLINA;474
MINAS GERAIS;JOANESIA;DIESEL;58
MINAS GERAIS;JOANESIA;GASOLINA;1043
MINAS GERAIS;JOANESIA;GASOLINA/ALCOOL/GAS NATURAL;1
MINAS GERAIS;JOANESIA;GASOLINA/GAS NATURAL VEICULAR;1
MINAS GERAIS;JOANESIA;Sem Informa̤̣o;30
MINAS GERAIS;JOAO MONLEVADE;ALCOOL;2024
MINAS GERAIS;JOAO MONLEVADE;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;JOAO MONLEVADE;ALCOOL/GASOLINA;15638
MINAS GERAIS;JOAO MONLEVADE;DIESEL;3683
MINAS GERAIS;JOAO MONLEVADE;ELETRICO/FONTE INTERNA;1
MINAS GERAIS;JOAO MONLEVADE;GASOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;JOAO MONLEVADE;GASOLINA;20697
MINAS GERAIS;JOAO MONLEVADE;GASOLINA/ALCOOL/GAS NATURAL;16
MINAS GERAIS;JOAO MONLEVADE;GASOLINA/ELETRICO;1
MINAS GERAIS;JOAO MONLEVADE;GASOLINA/GAS NATURAL VEICULAR;24
MINAS GERAIS;JOAO MONLEVADE;Sem Informa̤̣o;1082
MINAS GERAIS;JOAO PINHEIRO;ALCOOL;1393
MINAS GERAIS;JOAO PINHEIRO;ALCOOL/GAS NATURAL COMBUSTIVEL;1
MINAS GERAIS;JOAO PINHEIRO;ALCOOL/GASOLINA;7417
MINAS GERAIS;JOAO PINHEIRO;DIESEL;2868
MINAS GERAIS;JOAO PINHEIRO;GASOLINA;10925
MINAS GERAIS;JOAO PINHEIRO;GASOLINA/ALCOOL/GAS NATURAL;2
MINAS GERAIS;JOAO PINHEIRO;GASOLINA/GAS NATURAL VEICULAR;4
