UF;Municipio;Combustivel Veiculo;Qtd. Veiculos
GOIAS;PILAR DE GOIAS;ALCOOL;36
GOIAS;PILAR DE GOIAS;ALCOOL/GASOLINA;382
GOIAS;PILAR DE GOIAS;DIESEL;85
GOIAS;PILAR DE GOIAS;GASOLINA;327
GOIAS;PILAR DE GOIAS;GASOLINA/ALCOOL/ELETRICO;1
GOIAS;PILAR DE GOIAS;Sem Informação;29
GOIAS;PIRACANJUBA;ALCOOL;817
GOIAS;PIRACANJUBA;ALCOOL/GAS NATURAL VEICULAR;1
GOIAS;PIRACANJUBA;ALCOOL/GASOLINA;5841
GOIAS;PIRACANJUBA;DIESEL;1584
GOIAS;PIRACANJUBA;GASOL/GAS NATURAL COMBUSTIVEL;1
GOIAS;PIRACANJUBA;GASOLINA;8200
GOIAS;PIRACANJUBA;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;PIRACANJUBA;GASOLINA/GAS NATURAL VEICULAR;13
GOIAS;PIRACANJUBA;Sem Informação;950
GOIAS;PIRANHAS;ALCOOL;246
GOIAS;PIRANHAS;ALCOOL/GASOLINA;2635
GOIAS;PIRANHAS;DIESEL;777
GOIAS;PIRANHAS;GASOLINA;3221
GOIAS;PIRANHAS;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;PIRANHAS;GASOLINA/GAS NATURAL VEICULAR;2
GOIAS;PIRANHAS;Sem Informação;556
GOIAS;PIRENOPOLIS;ALCOOL;668
GOIAS;PIRENOPOLIS;ALCOOL/GAS NATURAL VEICULAR;1
GOIAS;PIRENOPOLIS;ALCOOL/GASOLINA;4802
GOIAS;PIRENOPOLIS;DIESEL;952
GOIAS;PIRENOPOLIS;GASOLINA;6657
GOIAS;PIRENOPOLIS;GASOLINA/ALCOOL/GAS NATURAL;2
GOIAS;PIRENOPOLIS;GASOLINA/ELETRICO;1
GOIAS;PIRENOPOLIS;GASOLINA/GAS NATURAL VEICULAR;15
GOIAS;PIRENOPOLIS;Sem Informação;403
GOIAS;PIRES DO RIO;ALCOOL;890
GOIAS;PIRES DO RIO;ALCOOL/GAS NATURAL VEICULAR;2
GOIAS;PIRES DO RIO;ALCOOL/GASOLINA;8841
GOIAS;PIRES DO RIO;DIESEL;1850
GOIAS;PIRES DO RIO;GASOLINA;9874
GOIAS;PIRES DO RIO;GASOLINA/ALCOOL/GAS NATURAL;6
GOIAS;PIRES DO RIO;GASOLINA/ELETRICO;1
GOIAS;PIRES DO RIO;GASOLINA/GAS NATURAL VEICULAR;10
GOIAS;PIRES DO RIO;Sem Informação;1029
GOIAS;PLANALTINA;ALCOOL;2238
GOIAS;PLANALTINA;ALCOOL/GAS NATURAL VEICULAR;2
GOIAS;PLANALTINA;ALCOOL/GASOLINA;4030
GOIAS;PLANALTINA;DIESEL;1997
GOIAS;PLANALTINA;ELETRICO/FONTE INTERNA;1
GOIAS;PLANALTINA;GASOL/GAS NATURAL COMBUSTIVEL;1
GOIAS;PLANALTINA;GASOLINA;12658
GOIAS;PLANALTINA;GASOLINA/ALCOOL/GAS NATURAL;24
GOIAS;PLANALTINA;GASOLINA/ELETRICO;1
GOIAS;PLANALTINA;GASOLINA/GAS NATURAL VEICULAR;68
GOIAS;PLANALTINA;Sem Informação;2729
GOIAS;PONTALINA;ALCOOL;574
GOIAS;PONTALINA;ALCOOL/GAS NATURAL VEICULAR;1
GOIAS;PONTALINA;ALCOOL/GASOLINA;4185
GOIAS;PONTALINA;DIESEL;990
GOIAS;PONTALINA;GASOLINA;5788
GOIAS;PONTALINA;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;PONTALINA;GASOLINA/ELETRICO;1
GOIAS;PONTALINA;GASOLINA/GAS NATURAL VEICULAR;3
GOIAS;PONTALINA;Sem Informação;458
GOIAS;PORANGATU;ALCOOL;989
GOIAS;PORANGATU;ALCOOL/GAS NATURAL VEICULAR;1
GOIAS;PORANGATU;ALCOOL/GASOLINA;12415
GOIAS;PORANGATU;DIESEL;2883
GOIAS;PORANGATU;GASOLINA;16192
GOIAS;PORANGATU;GASOLINA/ALCOOL/ELETRICO;1
GOIAS;PORANGATU;GASOLINA/ALCOOL/GAS NATURAL;13
GOIAS;PORANGATU;GASOLINA/ELETRICO;1
GOIAS;PORANGATU;GASOLINA/GAS NATURAL VEICULAR;13
GOIAS;PORANGATU;Sem Informação;1945
GOIAS;PORTEIRAO;ALCOOL;75
GOIAS;PORTEIRAO;ALCOOL/GASOLINA;681
GOIAS;PORTEIRAO;DIESEL;259
GOIAS;PORTEIRAO;GASOLINA;618
GOIAS;PORTEIRAO;Sem Informação;161
GOIAS;PORTELANDIA;ALCOOL;73
GOIAS;PORTELANDIA;ALCOOL/GASOLINA;506
GOIAS;PORTELANDIA;DIESEL;221
GOIAS;PORTELANDIA;GASOLINA;629
GOIAS;PORTELANDIA;Sem Informação;71
GOIAS;POSSE;ALCOOL;857
GOIAS;POSSE;ALCOOL/GASOLINA;6646
GOIAS;POSSE;DIESEL;2369
GOIAS;POSSE;GAS METANO;1
GOIAS;POSSE;GASOLINA;7807
GOIAS;POSSE;GASOLINA/ALCOOL/GAS NATURAL;6
GOIAS;POSSE;GASOLINA/GAS NATURAL VEICULAR;12
GOIAS;POSSE;Sem Informação;886
GOIAS;PROFESSOR JAMIL;ALCOOL;68
GOIAS;PROFESSOR JAMIL;ALCOOL/GASOLINA;474
GOIAS;PROFESSOR JAMIL;DIESEL;90
GOIAS;PROFESSOR JAMIL;GASOLINA;530
GOIAS;PROFESSOR JAMIL;Sem Informação;62
GOIAS;QUIRINOPOLIS;ALCOOL;1128
GOIAS;QUIRINOPOLIS;ALCOOL/GAS NATURAL VEICULAR;2
GOIAS;QUIRINOPOLIS;ALCOOL/GASOLINA;14419
GOIAS;QUIRINOPOLIS;DIESEL;3363
GOIAS;QUIRINOPOLIS;ELETRICO/FONTE INTERNA;1
GOIAS;QUIRINOPOLIS;GASOL/GAS NATURAL COMBUSTIVEL;3
GOIAS;QUIRINOPOLIS;GASOLINA;14846
GOIAS;QUIRINOPOLIS;GASOLINA/ALCOOL/GAS NATURAL;15
GOIAS;QUIRINOPOLIS;GASOLINA/GAS NATURAL VEICULAR;11
GOIAS;QUIRINOPOLIS;Sem Informação;2666
GOIAS;RIALMA;ALCOOL;366
GOIAS;RIALMA;ALCOOL/GASOLINA;3235
GOIAS;RIALMA;DIESEL;811
GOIAS;RIALMA;GAS METANO;1
GOIAS;RIALMA;GASOLINA;3761
GOIAS;RIALMA;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;RIALMA;GASOLINA/GAS NATURAL VEICULAR;3
GOIAS;RIALMA;Sem Informação;392
GOIAS;RIANAPOLIS;ALCOOL;181
GOIAS;RIANAPOLIS;ALCOOL/GASOLINA;842
GOIAS;RIANAPOLIS;DIESEL;224
GOIAS;RIANAPOLIS;ELETRICO/FONTE INTERNA;1
GOIAS;RIANAPOLIS;GASOLINA;1378
GOIAS;RIANAPOLIS;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;RIANAPOLIS;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;RIANAPOLIS;Sem Informação;155
GOIAS;RIO QUENTE;ALCOOL;96
GOIAS;RIO QUENTE;ALCOOL/GASOLINA;860
GOIAS;RIO QUENTE;DIESEL;211
GOIAS;RIO QUENTE;GASOLINA;851
GOIAS;RIO QUENTE;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;RIO QUENTE;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;RIO QUENTE;Sem Informação;101
GOIAS;RIO VERDE;ALCOOL;3138
GOIAS;RIO VERDE;ALCOOL/GAS NATURAL VEICULAR;6
GOIAS;RIO VERDE;ALCOOL/GASOLINA;61597
GOIAS;RIO VERDE;DIESEL;16142
GOIAS;RIO VERDE;ELETRICO/FONTE INTERNA;1
GOIAS;RIO VERDE;GAS METANO;1
GOIAS;RIO VERDE;GASOL/GAS NATURAL COMBUSTIVEL;2
GOIAS;RIO VERDE;GASOLINA;59120
GOIAS;RIO VERDE;GASOLINA/ALCOOL/ELETRICO;13
GOIAS;RIO VERDE;GASOLINA/ALCOOL/GAS NATURAL;25
GOIAS;RIO VERDE;GASOLINA/ELETRICO;27
GOIAS;RIO VERDE;GASOLINA/GAS NATURAL VEICULAR;47
GOIAS;RIO VERDE;Sem Informação;9783
GOIAS;RUBIATABA;ALCOOL;770
GOIAS;RUBIATABA;ALCOOL/GASOLINA;4874
GOIAS;RUBIATABA;DIESEL;1219
GOIAS;RUBIATABA;ELETRICO/FONTE INTERNA;1
GOIAS;RUBIATABA;GASOGENIO;1
GOIAS;RUBIATABA;GASOLINA;6021
GOIAS;RUBIATABA;GASOLINA/ALCOOL/ELETRICO;1
GOIAS;RUBIATABA;GASOLINA/ALCOOL/GAS NATURAL;2
GOIAS;RUBIATABA;GASOLINA/ELETRICO;1
GOIAS;RUBIATABA;GASOLINA/GAS NATURAL VEICULAR;5
GOIAS;RUBIATABA;Sem Informação;841
GOIAS;SANCLERLANDIA;ALCOOL;344
GOIAS;SANCLERLANDIA;ALCOOL/GASOLINA;2072
GOIAS;SANCLERLANDIA;DIESEL;380
GOIAS;SANCLERLANDIA;GASOLINA;2577
GOIAS;SANCLERLANDIA;GASOLINA/ALCOOL/GAS NATURAL;2
GOIAS;SANCLERLANDIA;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;SANCLERLANDIA;Sem Informação;354
GOIAS;SANTA BARBARA DE GOIAS;ALCOOL;170
GOIAS;SANTA BARBARA DE GOIAS;ALCOOL/GASOLINA;970
GOIAS;SANTA BARBARA DE GOIAS;DIESEL;261
GOIAS;SANTA BARBARA DE GOIAS;GASOLINA;1369
GOIAS;SANTA BARBARA DE GOIAS;GASOLINA/GAS NATURAL VEICULAR;2
GOIAS;SANTA BARBARA DE GOIAS;Sem Informação;182
GOIAS;SANTA CRUZ DE GOIAS;ALCOOL;36
GOIAS;SANTA CRUZ DE GOIAS;ALCOOL/GASOLINA;298
GOIAS;SANTA CRUZ DE GOIAS;DIESEL;69
GOIAS;SANTA CRUZ DE GOIAS;GASOLINA;411
GOIAS;SANTA CRUZ DE GOIAS;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;SANTA CRUZ DE GOIAS;Sem Informação;24
GOIAS;SANTA FE DE GOIAS;ALCOOL;66
GOIAS;SANTA FE DE GOIAS;ALCOOL/GASOLINA;933
GOIAS;SANTA FE DE GOIAS;DIESEL;164
GOIAS;SANTA FE DE GOIAS;GASOLINA;1173
GOIAS;SANTA FE DE GOIAS;GASOLINA/GAS NATURAL VEICULAR;2
GOIAS;SANTA FE DE GOIAS;Sem Informação;143
GOIAS;SANTA HELENA DE GOIAS;ALCOOL;1182
GOIAS;SANTA HELENA DE GOIAS;ALCOOL/GAS NATURAL VEICULAR;2
GOIAS;SANTA HELENA DE GOIAS;ALCOOL/GASOLINA;9974
GOIAS;SANTA HELENA DE GOIAS;DIESEL;3134
GOIAS;SANTA HELENA DE GOIAS;GAS METANO;1
GOIAS;SANTA HELENA DE GOIAS;GASOLINA;10793
GOIAS;SANTA HELENA DE GOIAS;GASOLINA/ALCOOL/GAS NATURAL;6
GOIAS;SANTA HELENA DE GOIAS;GASOLINA/ELETRICO;2
GOIAS;SANTA HELENA DE GOIAS;GASOLINA/GAS NATURAL VEICULAR;9
GOIAS;SANTA HELENA DE GOIAS;Sem Informação;1726
GOIAS;SANTA ISABEL;ALCOOL;38
GOIAS;SANTA ISABEL;ALCOOL/GASOLINA;558
GOIAS;SANTA ISABEL;DIESEL;82
GOIAS;SANTA ISABEL;GASOLINA;662
GOIAS;SANTA ISABEL;Sem Informação;45
GOIAS;SANTA RITA DO ARAGUAIA;ALCOOL;136
GOIAS;SANTA RITA DO ARAGUAIA;ALCOOL/GASOLINA;1756
GOIAS;SANTA RITA DO ARAGUAIA;DIESEL;568
GOIAS;SANTA RITA DO ARAGUAIA;GASOLINA;2046
GOIAS;SANTA RITA DO ARAGUAIA;Sem Informação;157
GOIAS;SANTA RITA DO NOVO DESTINO;ALCOOL;58
GOIAS;SANTA RITA DO NOVO DESTINO;ALCOOL/GASOLINA;234
GOIAS;SANTA RITA DO NOVO DESTINO;DIESEL;78
GOIAS;SANTA RITA DO NOVO DESTINO;GASOLINA;236
GOIAS;SANTA RITA DO NOVO DESTINO;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;SANTA RITA DO NOVO DESTINO;Sem Informação;21
GOIAS;SANTA ROSA DE GOIAS;ALCOOL;102
GOIAS;SANTA ROSA DE GOIAS;ALCOOL/GASOLINA;523
GOIAS;SANTA ROSA DE GOIAS;DIESEL;118
GOIAS;SANTA ROSA DE GOIAS;GASOLINA;807
GOIAS;SANTA ROSA DE GOIAS;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;SANTA ROSA DE GOIAS;Sem Informação;77
GOIAS;SANTA TEREZA DE GOIAS;ALCOOL;93
GOIAS;SANTA TEREZA DE GOIAS;ALCOOL/GASOLINA;548
GOIAS;SANTA TEREZA DE GOIAS;DIESEL;139
GOIAS;SANTA TEREZA DE GOIAS;GASOLINA;932
GOIAS;SANTA TEREZA DE GOIAS;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;SANTA TEREZA DE GOIAS;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;SANTA TEREZA DE GOIAS;Sem Informação;151
GOIAS;SANTA TEREZINHA DE GOIAS;ALCOOL;156
GOIAS;SANTA TEREZINHA DE GOIAS;ALCOOL/GASOLINA;1664
GOIAS;SANTA TEREZINHA DE GOIAS;DIESEL;358
GOIAS;SANTA TEREZINHA DE GOIAS;GASOLINA;2409
GOIAS;SANTA TEREZINHA DE GOIAS;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;SANTA TEREZINHA DE GOIAS;GASOLINA/GAS NATURAL VEICULAR;2
GOIAS;SANTA TEREZINHA DE GOIAS;Sem Informação;177
GOIAS;SANTO ANTONIO DA BARRA;ALCOOL;69
GOIAS;SANTO ANTONIO DA BARRA;ALCOOL/GASOLINA;560
GOIAS;SANTO ANTONIO DA BARRA;DIESEL;150
GOIAS;SANTO ANTONIO DA BARRA;GASOLINA;615
GOIAS;SANTO ANTONIO DA BARRA;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;SANTO ANTONIO DA BARRA;Sem Informação;62
GOIAS;SANTO ANTONIO DE GOIAS;ALCOOL;139
GOIAS;SANTO ANTONIO DE GOIAS;ALCOOL/GASOLINA;1182
GOIAS;SANTO ANTONIO DE GOIAS;DIESEL;287
GOIAS;SANTO ANTONIO DE GOIAS;ELETRICO/FONTE INTERNA;1
GOIAS;SANTO ANTONIO DE GOIAS;GASOLINA;1250
GOIAS;SANTO ANTONIO DE GOIAS;GASOLINA/GAS NATURAL VEICULAR;2
GOIAS;SANTO ANTONIO DE GOIAS;Sem Informação;246
GOIAS;SANTO ANTONIO DO DESCOBERTO;ALCOOL;939
GOIAS;SANTO ANTONIO DO DESCOBERTO;ALCOOL/GAS NATURAL COMBUSTIVEL;2
GOIAS;SANTO ANTONIO DO DESCOBERTO;ALCOOL/GAS NATURAL VEICULAR;3
GOIAS;SANTO ANTONIO DO DESCOBERTO;ALCOOL/GASOLINA;2534
GOIAS;SANTO ANTONIO DO DESCOBERTO;DIESEL;943
GOIAS;SANTO ANTONIO DO DESCOBERTO;GASOLINA;6626
GOIAS;SANTO ANTONIO DO DESCOBERTO;GASOLINA/ALCOOL/GAS NATURAL;9
GOIAS;SANTO ANTONIO DO DESCOBERTO;GASOLINA/ELETRICO;1
GOIAS;SANTO ANTONIO DO DESCOBERTO;GASOLINA/GAS NATURAL VEICULAR;18
GOIAS;SANTO ANTONIO DO DESCOBERTO;Sem Informação;970
GOIAS;SAO DOMINGOS;ALCOOL;103
GOIAS;SAO DOMINGOS;ALCOOL/GAS NATURAL COMBUSTIVEL;1
GOIAS;SAO DOMINGOS;ALCOOL/GASOLINA;835
GOIAS;SAO DOMINGOS;DIESEL;206
GOIAS;SAO DOMINGOS;GASOL/GAS NATURAL COMBUSTIVEL;1
GOIAS;SAO DOMINGOS;GASOLINA;1225
GOIAS;SAO DOMINGOS;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;SAO DOMINGOS;Sem Informação;66
GOIAS;SAO FRANCISCO DE GOIAS;ALCOOL;197
GOIAS;SAO FRANCISCO DE GOIAS;ALCOOL/GASOLINA;781
GOIAS;SAO FRANCISCO DE GOIAS;DIESEL;191
GOIAS;SAO FRANCISCO DE GOIAS;GASOLINA;1294
GOIAS;SAO FRANCISCO DE GOIAS;Sem Informação;119
GOIAS;SAO JOAO D'ALIANCA;ALCOOL;278
GOIAS;SAO JOAO D'ALIANCA;ALCOOL/GAS NATURAL VEICULAR;1
GOIAS;SAO JOAO D'ALIANCA;ALCOOL/GASOLINA;800
GOIAS;SAO JOAO D'ALIANCA;DIESEL;424
GOIAS;SAO JOAO D'ALIANCA;GASOLINA;1424
GOIAS;SAO JOAO D'ALIANCA;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;SAO JOAO D'ALIANCA;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;SAO JOAO D'ALIANCA;Sem Informação;246
GOIAS;SAO JOAO DA PARAUNA;ALCOOL;41
GOIAS;SAO JOAO DA PARAUNA;ALCOOL/GASOLINA;395
GOIAS;SAO JOAO DA PARAUNA;DIESEL;102
GOIAS;SAO JOAO DA PARAUNA;GASOLINA;473
GOIAS;SAO JOAO DA PARAUNA;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;SAO JOAO DA PARAUNA;Sem Informação;71
GOIAS;SAO LUIS DE MONTES BELOS;ALCOOL;828
GOIAS;SAO LUIS DE MONTES BELOS;ALCOOL/GASOLINA;10500
GOIAS;SAO LUIS DE MONTES BELOS;DIESEL;1697
GOIAS;SAO LUIS DE MONTES BELOS;GASOLINA;9971
GOIAS;SAO LUIS DE MONTES BELOS;GASOLINA/ALCOOL/GAS NATURAL;3
GOIAS;SAO LUIS DE MONTES BELOS;GASOLINA/ELETRICO;1
GOIAS;SAO LUIS DE MONTES BELOS;GASOLINA/GAS NATURAL VEICULAR;10
GOIAS;SAO LUIS DE MONTES BELOS;Sem Informação;1601
GOIAS;SAO LUIZ DO NORTE;ALCOOL;120
GOIAS;SAO LUIZ DO NORTE;ALCOOL/GASOLINA;580
GOIAS;SAO LUIZ DO NORTE;DIESEL;215
GOIAS;SAO LUIZ DO NORTE;GASOLINA;967
GOIAS;SAO LUIZ DO NORTE;Sem Informação;135
GOIAS;SAO MIGUEL DO ARAGUAIA;ALCOOL;496
GOIAS;SAO MIGUEL DO ARAGUAIA;ALCOOL/GAS NATURAL COMBUSTIVEL;1
GOIAS;SAO MIGUEL DO ARAGUAIA;ALCOOL/GASOLINA;4811
GOIAS;SAO MIGUEL DO ARAGUAIA;DIESEL;1542
GOIAS;SAO MIGUEL DO ARAGUAIA;GASOL/GAS NATURAL COMBUSTIVEL;1
GOIAS;SAO MIGUEL DO ARAGUAIA;GASOLINA;6202
GOIAS;SAO MIGUEL DO ARAGUAIA;GASOLINA/ALCOOL/ELETRICO;2
GOIAS;SAO MIGUEL DO ARAGUAIA;GASOLINA/ALCOOL/GAS NATURAL;4
GOIAS;SAO MIGUEL DO ARAGUAIA;GASOLINA/GAS NATURAL VEICULAR;4
GOIAS;SAO MIGUEL DO ARAGUAIA;Sem Informação;1142
GOIAS;SAO MIGUEL DO PASSA QUATRO;ALCOOL;73
GOIAS;SAO MIGUEL DO PASSA QUATRO;ALCOOL/GASOLINA;618
GOIAS;SAO MIGUEL DO PASSA QUATRO;DIESEL;150
GOIAS;SAO MIGUEL DO PASSA QUATRO;GASOLINA;850
GOIAS;SAO MIGUEL DO PASSA QUATRO;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;SAO MIGUEL DO PASSA QUATRO;GASOLINA/GAS NATURAL VEICULAR;2
GOIAS;SAO MIGUEL DO PASSA QUATRO;Sem Informação;58
GOIAS;SAO PATRICIO;ALCOOL;24
GOIAS;SAO PATRICIO;ALCOOL/GASOLINA;472
GOIAS;SAO PATRICIO;DIESEL;71
GOIAS;SAO PATRICIO;GASOLINA;347
GOIAS;SAO PATRICIO;Sem Informação;49
GOIAS;SAO SIMAO;ALCOOL;413
GOIAS;SAO SIMAO;ALCOOL/GAS NATURAL VEICULAR;1
GOIAS;SAO SIMAO;ALCOOL/GASOLINA;3573
GOIAS;SAO SIMAO;DIESEL;823
GOIAS;SAO SIMAO;ELETRICO/FONTE INTERNA;3
GOIAS;SAO SIMAO;GAS NATURAL VEICULAR;1
GOIAS;SAO SIMAO;GASOLINA;4112
GOIAS;SAO SIMAO;GASOLINA/ALCOOL/ELETRICO;1
GOIAS;SAO SIMAO;GASOLINA/ALCOOL/GAS NATURAL;4
GOIAS;SAO SIMAO;GASOLINA/GAS NATURAL VEICULAR;3
GOIAS;SAO SIMAO;Sem Informação;745
GOIAS;SENADOR CANEDO;ALCOOL;1887
GOIAS;SENADOR CANEDO;ALCOOL/GAS NATURAL VEICULAR;9
GOIAS;SENADOR CANEDO;ALCOOL/GASOLINA;22940
GOIAS;SENADOR CANEDO;DIESEL;3020
GOIAS;SENADOR CANEDO;GAS NATURAL VEICULAR;1
GOIAS;SENADOR CANEDO;GASOL/GAS NATURAL COMBUSTIVEL;4
GOIAS;SENADOR CANEDO;GASOLINA;26886
GOIAS;SENADOR CANEDO;GASOLINA/ALCOOL/ELETRICO;6
GOIAS;SENADOR CANEDO;GASOLINA/ALCOOL/GAS NATURAL;41
GOIAS;SENADOR CANEDO;GASOLINA/ELETRICO;3
GOIAS;SENADOR CANEDO;GASOLINA/GAS NATURAL VEICULAR;58
GOIAS;SENADOR CANEDO;Sem Informação;3533
GOIAS;SERRANOPOLIS;ALCOOL;133
GOIAS;SERRANOPOLIS;ALCOOL/GASOLINA;1195
GOIAS;SERRANOPOLIS;DIESEL;515
GOIAS;SERRANOPOLIS;GASOLINA;1164
GOIAS;SERRANOPOLIS;Sem Informação;300
GOIAS;SILVANIA;ALCOOL;664
GOIAS;SILVANIA;ALCOOL/GAS NATURAL VEICULAR;1
GOIAS;SILVANIA;ALCOOL/GASOLINA;4363
GOIAS;SILVANIA;DIESEL;1468
GOIAS;SILVANIA;GASOLINA;5769
GOIAS;SILVANIA;GASOLINA/ALCOOL/GAS NATURAL;2
GOIAS;SILVANIA;GASOLINA/ELETRICO;2
GOIAS;SILVANIA;GASOLINA/GAS NATURAL VEICULAR;3
GOIAS;SILVANIA;Sem Informação;777
GOIAS;SIMOLANDIA;ALCOOL;154
GOIAS;SIMOLANDIA;ALCOOL/GASOLINA;880
GOIAS;SIMOLANDIA;DIESEL;327
GOIAS;SIMOLANDIA;GASOLINA;1231
GOIAS;SIMOLANDIA;GASOLINA/ALCOOL/GAS NATURAL;2
GOIAS;SIMOLANDIA;GASOLINA/GAS NATURAL VEICULAR;2
GOIAS;SIMOLANDIA;Sem Informação;143
GOIAS;SITIO D'ABADIA;ALCOOL;27
GOIAS;SITIO D'ABADIA;ALCOOL/GASOLINA;171
GOIAS;SITIO D'ABADIA;DIESEL;58
GOIAS;SITIO D'ABADIA;GASOLINA;285
GOIAS;SITIO D'ABADIA;Sem Informação;15
GOIAS;TAQUARAL DE GOIAS;ALCOOL;101
GOIAS;TAQUARAL DE GOIAS;ALCOOL/GASOLINA;722
GOIAS;TAQUARAL DE GOIAS;DIESEL;137
GOIAS;TAQUARAL DE GOIAS;GASOLINA;818
GOIAS;TAQUARAL DE GOIAS;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;TAQUARAL DE GOIAS;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;TAQUARAL DE GOIAS;Sem Informação;79
GOIAS;TERESINA DE GOIAS;ALCOOL;27
GOIAS;TERESINA DE GOIAS;ALCOOL/GAS NATURAL COMBUSTIVEL;1
GOIAS;TERESINA DE GOIAS;ALCOOL/GASOLINA;194
GOIAS;TERESINA DE GOIAS;DIESEL;56
GOIAS;TERESINA DE GOIAS;GASOLINA;306
GOIAS;TERESINA DE GOIAS;Sem Informação;18
GOIAS;TEREZOPOLIS DE GOIAS;ALCOOL;135
GOIAS;TEREZOPOLIS DE GOIAS;ALCOOL/GAS NATURAL VEICULAR;1
GOIAS;TEREZOPOLIS DE GOIAS;ALCOOL/GASOLINA;1064
GOIAS;TEREZOPOLIS DE GOIAS;DIESEL;288
GOIAS;TEREZOPOLIS DE GOIAS;GASOLINA;1260
GOIAS;TEREZOPOLIS DE GOIAS;Sem Informação;193
GOIAS;TRES RANCHOS;ALCOOL;72
GOIAS;TRES RANCHOS;ALCOOL/GASOLINA;466
GOIAS;TRES RANCHOS;DIESEL;140
GOIAS;TRES RANCHOS;GASOLINA;731
GOIAS;TRES RANCHOS;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;TRES RANCHOS;Sem Informação;119
GOIAS;TRINDADE;ALCOOL;2374
GOIAS;TRINDADE;ALCOOL/GAS NATURAL VEICULAR;4
GOIAS;TRINDADE;ALCOOL/GASOLINA;26193
GOIAS;TRINDADE;DIESEL;3662
GOIAS;TRINDADE;ELETRICO/FONTE INTERNA;1
GOIAS;TRINDADE;GAS METANO;1
GOIAS;TRINDADE;GASOL/GAS NATURAL COMBUSTIVEL;2
GOIAS;TRINDADE;GASOLINA;30598
GOIAS;TRINDADE;GASOLINA/ALCOOL/ELETRICO;4
GOIAS;TRINDADE;GASOLINA/ALCOOL/GAS NATURAL;29
GOIAS;TRINDADE;GASOLINA/ELETRICO;2
GOIAS;TRINDADE;GASOLINA/GAS NATURAL VEICULAR;44
GOIAS;TRINDADE;Sem Informação;3740
GOIAS;TROMBAS;ALCOOL;46
GOIAS;TROMBAS;ALCOOL/GASOLINA;533
GOIAS;TROMBAS;DIESEL;133
GOIAS;TROMBAS;GASOL/GAS NATURAL COMBUSTIVEL;1
GOIAS;TROMBAS;GASOLINA;768
GOIAS;TROMBAS;Sem Informação;48
GOIAS;TURVANIA;ALCOOL;155
GOIAS;TURVANIA;ALCOOL/GASOLINA;868
GOIAS;TURVANIA;DIESEL;194
GOIAS;TURVANIA;GASOLINA;1219
GOIAS;TURVANIA;GASOLINA/ALCOOL/ELETRICO;1
GOIAS;TURVANIA;GASOLINA/GAS NATURAL VEICULAR;3
GOIAS;TURVANIA;Sem Informação;213
GOIAS;TURVELANDIA;ALCOOL;50
GOIAS;TURVELANDIA;ALCOOL/GASOLINA;731
GOIAS;TURVELANDIA;DIESEL;281
GOIAS;TURVELANDIA;GASOLINA;557
GOIAS;TURVELANDIA;GASOLINA/ALCOOL/GAS NATURAL;1
GOIAS;TURVELANDIA;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;TURVELANDIA;Sem Informação;245
GOIAS;UIRAPURU;ALCOOL;45
GOIAS;UIRAPURU;ALCOOL/GASOLINA;364
GOIAS;UIRAPURU;DIESEL;69
GOIAS;UIRAPURU;GASOLINA;490
GOIAS;UIRAPURU;GASOLINA/GAS NATURAL VEICULAR;1
GOIAS;UIRAPURU;Sem Informação;25
GOIAS;URUACU;ALCOOL;938
GOIAS;URUACU;ALCOOL/GASOLINA;10317
GOIAS;URUACU;DIESEL;2421
GOIAS;URUACU;GAS METANO;1
GOIAS;URUACU;GASOLINA;12947
GOIAS;URUACU;GASOLINA/ALCOOL/ELETRICO;2
GOIAS;URUACU;GASOLINA/ALCOOL/GAS NATURAL;10
GOIAS;URUACU;GASOLINA/ELETRICO;3
GOIAS;URUACU;GASOLINA/GAS NATURAL VEICULAR;12
GOIAS;URUACU;Sem Informação;2705
GOIAS;URUANA;ALCOOL;453
GOIAS;URUANA;ALCOOL/GASOLINA;3365
GOIAS;URUANA;DIESEL;872
